"SiteId"	"SampId"	"MonitoringProgram"	"Day"	"Month"	"Year"	"Station.nb."	"Watercourse"	"Locality"	"Canton"	"X"	"Y"	"Altitude"	"Sampling.window"	"IBCH.index"	"SPEAR.index"	"Latitude"	"Longitude"	"Occurrence.Hydraenidae"	"Occurrence.Prostigmata"	"Occurrence.Calopterygidae"	"Occurrence.Ephemera_danica"	"Occurrence.Oligochaeta"	"Occurrence.Psychodidae"	"Occurrence.Empididae"	"Occurrence.Dixidae"	"Occurrence.Simuliidae"	"Occurrence.Chironomidae"	"Occurrence.Ceratopogonidae"	"Occurrence.Elmidae"	"Occurrence.Scirtidae"	"Occurrence.Nematoda"	"Occurrence.Odontocerum_albicorne"	"Occurrence.Limoniidae"	"Occurrence.Lymnaeidae"	"Occurrence.Brachyptera_risi"	"Occurrence.Dytiscidae"	"Occurrence.Physidae"	"Occurrence.Cnidaria"	"Occurrence.Erpobdellidae"	"Occurrence.Serratella_ignita"	"Occurrence.Sphaeriidae"	"Occurrence.Tipulidae"	"Occurrence.Stratiomyidae"	"Occurrence.Athericidae"	"Occurrence.Dolichopodidae"	"Occurrence.Haliplidae"	"Occurrence.Coenagrionidae"	"Occurrence.Hydrophilidae"	"Occurrence.Gammaridae"	"Occurrence.Dugesiidae"	"Occurrence.Libellulidae"	"Occurrence.Rhagionidae"	"Occurrence.Glossiphoniidae"	"Occurrence.Cordulegastridae"	"Occurrence.Sciomyzidae"	"Occurrence.Osmylidae"	"Occurrence.Platycnemididae"	"Occurrence.Anthomyiidae"	"Occurrence.Aeshnidae"	"Occurrence.Tabanidae"	"Occurrence.Hydrobiidae"	"Occurrence.Asellidae"	"Occurrence.Astacidae"	"Occurrence.Baetis_rhodani"	"Occurrence.Planariidae"	"Occurrence.Gyrinidae"	"Occurrence.Corixidae"	"Occurrence.Mesoveliidae"	"Occurrence.Veliidae"	"Occurrence.Gerridae"	"Occurrence.Sialidae"	"Occurrence.Curculionidae"	"Occurrence.Thaumaleidae"	"Occurrence.Dendrocoelidae"	"Occurrence.Ptychopteridae"	"Occurrence.Gomphidae"	"Occurrence.Isoperla_grammatica"	"Occurrence.Rhithrogena_gratianopolitana"	"Occurrence.Heptagenia_sulphurea"	"Occurrence.Ecdyonurus_venosus"	"Occurrence.Ecdyonurus_torrentis"	"Occurrence.Potamanthus_luteus"	"Occurrence.Baetis_vardarensis"	"Occurrence.Baetis_alpinus"	"Occurrence.Hydropsyche_incognita"	"Occurrence.Cheumatopsyche_lepida"	"Occurrence.Psychomyia_pusilla"	"Occurrence.Silo_piceus"	"Occurrence.Perla_marginata"	"Occurrence.Baetis_lutheri"	"Occurrence.Perla_grandis"	"Occurrence.Epeorus_assimilis"	"Occurrence.Allogamus_auricollis"	"Occurrence.Siphonoperla_torrentium"	"Occurrence.Hydroptila"	"Occurrence.Lepidoptera"	"Occurrence.Culicidae"	"Occurrence.Blephariceridae"	"Occurrence.Scathophagidae"	"Occurrence.Piscicolidae"	"Occurrence.Valvatidae"	"Occurrence.Niphargidae"	"Occurrence.Syrphidae"	"Occurrence.Acroloxidae"	"Occurrence.Bithyniidae"	"Occurrence.Dreissenidae"	"Occurrence.Dryopidae"	"Occurrence.Capnioneura_nemuroides"	"Occurrence.Sericostoma"	"Occurrence.Hydropsyche_siltalai"	"Occurrence.Hydropsyche_dinarica"	"Occurrence.Chloroperla_tripunctata"	"Occurrence.Ephemerella_mucronata"	"Occurrence.Ecdyonurus_helveticus"	"Occurrence.Centroptilum_luteolum"	"Occurrence.Habroleptoides_confusa"	"Occurrence.Nepidae"	"Occurrence.Synagapetus_dubitans"	"Occurrence.Rhyacophila_pubescens"	"Occurrence.Wormaldia_occipitalis"	"Occurrence.Corbiculidae"	"Occurrence.Baetis_muticus"	"Occurrence.Habrophlebia_lauta"	"Occurrence.Potamophylax_cingulatus"	"Occurrence.Bryozoa"	"Occurrence.Porifera"	"Occurrence.Chrysomelidae"	"Occurrence.Aphelocheiridae"	"Occurrence.Pleidae"	"Occurrence.Psephenidae"	"Occurrence.Chaoboridae"	"Occurrence.Electrogena_lateralis"	"Occurrence.Siphlonurus_lacustris"	"Occurrence.Caenis_macrura"	"Occurrence.Paraleptophlebia_submarginata"	"Occurrence.Tinodes_unicolor"	"Occurrence.Rhithrogena_alpestris"	"Occurrence.Rhithrogena_hybrida"	"Occurrence.Hydropsyche_instabilis"	"Occurrence.Ephydridae"	"Occurrence.Hydropsyche_tenuis"	"Occurrence.Hydropsyche_saxonica"	"Occurrence.Hydropsyche_pellucidula"	"Occurrence.Leuctra_hippopus"	"Occurrence.Rhyacophila_tristis"	"Occurrence.Silo_pallipes"	"Occurrence.Nemoura_flexuosa"	"Occurrence.Limnephilus_lunatus"	"Occurrence.Glyphotaelius_pellucidus"	"Occurrence.Rhithrogena_picteti"	"Occurrence.Stenophylax_permistus"	"Occurrence.Amphinemura_sulcicollis"	"Occurrence.Amphinemura_triangularis"	"Occurrence.Philopotamus_variegatus"	"Occurrence.Nemoura_minima"	"Occurrence.Nemoura_marginata"	"Occurrence.Caenis_luctuosa"	"Occurrence.Silo_nigricornis"	"Occurrence.Nemoura_mortoni"	"Occurrence.Philopotamus_ludificatus"	"Occurrence.Goera_pilosa"	"Occurrence.Micrasema_setiferum"	"Occurrence.Tinodes_waeneri"	"Occurrence.Baetis_buceratus"	"Occurrence.Baetis_fuscatus"	"Occurrence.Electrogena_ujhelyii"	"Occurrence.Drusus_annulatus"	"Occurrence.Plectrocnemia_conspersa"	"Occurrence.Leuctra_nigra"	"Occurrence.Torleya_major"	"Occurrence.Melampophylax_mucoreus"	"Occurrence.Chaetopteryx_villosa"	"Occurrence.Baetis_vernus"	"Occurrence.Protonemura_praecox"	"Occurrence.Protonemura_intricata"	"Occurrence.Micropterna_sequax"	"Occurrence.Rhithrogena_semicolorata"	"Occurrence.Micropterna_nycterobia"	"Occurrence.Rhyacophila_fasciata"	"Occurrence.Hydropsyche_angustipennis"	"Occurrence.Habroleptoides_auberti"	"Occurrence.Glossosoma"	"Occurrence.Nemurella_pictetii"	"Occurrence.Hymenoptera"	"Occurrence.Rhyacophila_torrentium"	"Occurrence.Isoperla_rivulorum"	"Occurrence.Drusus_biguttatus"	"Occurrence.Rhabdiopteryx_neglecta"	"Occurrence.Protonemura_nimborum"	"Occurrence.Rhithrogena_puthzi"	"Occurrence.Rhithrogena_degrangei"	"Occurrence.Rhabdiopteryx_alpina"	"Occurrence.Drusus_discolor"	"Occurrence.Nemoura_cambrica"	"Occurrence.Drusus_mixtus"	"Occurrence.Drusus_monticola"	"Occurrence.Caenis_horaria"	"Occurrence.Cloeon_dipterum"	"Occurrence.Ecclisopteryx_guttulata"	"Occurrence.Rhyacophila_dorsalis"	"Occurrence.Mysidae"	"Occurrence.Holocentropus"	"Occurrence.Ecdyonurus_picteti"	"Occurrence.Baetis_nexus"	"Occurrence.Wormaldia_copiosa"	"Occurrence.Chloroperla_susemicheli"	"Occurrence.Rhyacophila_hirticornis"	"Occurrence.Lithax_niger"	"Occurrence.Epeorus_alpicola"	"Occurrence.Dictyogenus_alpinum"	"Occurrence.Rhithrogena_grischuna"	"Occurrence.Rhithrogena_dorieri"	"Occurrence.Cryptothrix_nebulicola"	"Occurrence.Protonemura_lateralis"	"Occurrence.Protonemura_meyeri"	"Occurrence.Baetis_liebenauae"	"Occurrence.Leuctra_inermis"	"Occurrence.Baetis_melanonyx"	"Occurrence.Rhithrogena_carpatoalpina"	"Occurrence.Leuctra_rosinae"	"Occurrence.Metanoea_flavipennis"	"Occurrence.Protonemura_brevistyla"	"Occurrence.Rhithrogena_loyolaea"	"Occurrence.Siphonoperla_montana"	"Occurrence.Rhithrogena_nivata"	"Occurrence.Notidobia_ciliaris"	"Occurrence.Brachyptera_seticornis"	"Occurrence.Rhithrogena_landai"	"Occurrence.Leuctra_schmidi"	"Occurrence.Rhithrogena_allobrogica"	"Occurrence.Baetis_nubecularis"	"Occurrence.Ptilocolepus_granulatus"	"Occurrence.Caenis_rivulorum"	"Occurrence.Baetis_niger"	"Occurrence.Nemoura_cinerea"	"Occurrence.Protonemura_risi"	"Occurrence.Micrasema_morosum"	"Occurrence.Rhyacophila_praemorsa"	"Occurrence.Anabolia"	"Occurrence.Synagapetus_iridipennis"	"Occurrence.Ecdyonurus_alpinus"	"Occurrence.Metanoea_rhaetica"	"Occurrence.Protonemura_auberti"	"Occurrence.Leuctra_braueri"	"Occurrence.Rhyacophila_simulatrix"	"Occurrence.Drusus_muelleri"	"Occurrence.Drusus_melanchaetes"	"Occurrence.Ecclisopteryx_madida"	"Occurrence.Leuctra_major"	"Occurrence.Chaetopteryx_major"	"Occurrence.Rhyacophila_stigmatica"	"Occurrence.Leuctra_rauscheri"	"Occurrence.Leuctra_pseudosignifera"	"Occurrence.Rhyacophila_glareosa"	"Occurrence.Dictyogenus_fontium"	"Occurrence.Leuctra_armata"	"Occurrence.Consorophylax_consors"	"Occurrence.Drusus_nigrescens"	"Occurrence.Catagapetus_nigrans"	"Occurrence.Isoperla_carbonaria"	"Occurrence.Habrophlebia_eldae"	"Occurrence.Beraea_pullata"	"Occurrence.Diplectrona_atra"	"Occurrence.Beraea_maurus"	"Occurrence.Drusus_alpinus"	"Occurrence.Besdolus_imhoffi"	"Occurrence.Drusus_chrysotus"	"Occurrence.Rhyacophila_intermedia"	"Occurrence.Protonemura_nimborella"	"Occurrence.Rhyacophila_rectispina"	"Occurrence.Beraeamyia_squamosa"	"Occurrence.Rhithrogena_puytoraci"	"Occurrence.Habrophlebia_fusca"	"Occurrence.Melampophylax_melampus"	"Occurrence.Hydropsyche_contubernalis"	"Occurrence.Anisogamus_difformis"	"Occurrence.Cambaridae"	"Occurrence.Rhyacophila_aquitanica"	"Occurrence.Isoperla_lugens"	"Occurrence.group.Capnia"	"Occurrence.group.Dinocras"	"Occurrence.group.Perlodes"	"Occurrence.group.Ernodes"	"Occurrence.group.Agapetus"	"Occurrence.group.Stactobia"	"Occurrence.group.Athripsodes"	"Occurrence.group.Mystacides"	"Occurrence.group.Halesus"	"Occurrence.group.Polycentropus"	"Occurrence.group.Lype"	"Occurrence.group.Lepidostomatidae"	"Occurrence.group.Leptoceridae"	"Occurrence.group.Planorbidae"
"CSCF_698259"	"CSCF_698259_2010-03-18"	"BDM"	18	3	2010	"698259"	"Mattenbach Zufluss"	"Mattenbach Zufl, Winterthur"	"Zürich"	698709	260000	460	1	13	57.1	47.4833527725224	8.74831821064563	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	NA	0	0	1	0	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	1	NA	0	0	0	NA	NA	0	0	NA	0	0	0	0	0	0	1	NA	NA	0	0	NA	NA	0	0	0	NA	0	NA	NA	0	0	0	0	0	NA	0	NA	0	0	0	0	0	NA	NA	NA	NA	0	0	NA	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	NA	0	0	NA	0	0	NA	NA	NA	NA	0	NA	NA	0	0	NA	0	0	NA	NA	0	0	0	0	0	0	NA	0	NA	NA	0	NA	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_692235"	"CSCF_692235_2010-03-13"	"BDM"	13	3	2010	"692235"	"Beugenbach"	"Beugenbach, Meilen"	"Zürich"	692000	235820	418	1	16	55.1	47.2668697389955	8.65434860446572	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	1	0	0	0	1	NA	0	0	0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	0	0	0	0	1	0	0	0	0	0	1	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	0	0	0	NA	NA	0	0	NA	0	0	0	NA	0	0	0	NA	0	NA	0	NA	NA	0	NA	NA	NA	NA	NA	0	NA	0	0	0	0	0	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	0	0	NA	0	0	0	0	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0	NA	0	0	NA	NA	NA	0	0	0	0	NA	NA	0	0	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	0	0	NA	NA	NA	0	NA	0	0	0	0	NA	0	NA	0	NA	0	0	NA	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_680147"	"CSCF_680147_2010-06-08"	"BDM"	8	6	2010	"680147"	"Ri Val Cavagnolo"	"Ri Val Cavagnolo, Bedretto"	"Tessin"	680005	147550	2051	1	10	67.3	46.4744928608592	8.48037985378884	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	1	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	NA	NA	0	NA	0	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	NA	0	0	0	0	NA	0	0	NA	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_656251"	"CSCF_656251_2010-03-24"	"BDM"	24	3	2010	"656251"	"Bünz"	"Bünz, Möriken-Wildegg"	"Argovie"	656000	251620	367	1	9	19.8	47.4130086548346	8.18064494935525	0	1	0	0	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0	0	0	0	1	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0	1	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	NA	NA	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	NA	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"CSCF_662195"	"CSCF_662195_2010-03-05"	"BDM"	5	3	2010	"662195"	"Sarner Aa Zufluss"	"Sarner Aa Zufl, Sarnen"	"Obwald"	662000	195654	470	1	15	42.9	46.9090964739342	8.25245216358346	0	0	0	1	1	0	1	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	1	0	1	0	0	0	0	0	1	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	NA	0	0	0	NA	NA	0	NA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	NA	0	NA	NA	NA	0	NA	0	NA	0	0	0	0	0	0	NA	0	NA	0	0	0	NA	0	NA	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	0	NA	0	0	NA	NA	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	0	0	NA	NA	NA	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_614203"	"CSCF_614203_2010-04-07"	"BDM"	7	4	2010	"614203"	"Widimattgraben"	"Widimattgraben, Hasle bei Burgdorf"	"Berne"	615000	203469	660	1	18	60.4	46.9821159156173	7.63579219804019	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	NA	0	0	1	1	0	0	1	NA	0	0	0	0	1	0	1	NA	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	NA	NA	0	1	1	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	1	NA	0	0	NA	0	NA	NA	NA	NA	1	0	NA	NA	NA	1	NA	0	1	0	NA	NA	0	0	NA	0	0	0	NA	0	0	0	NA	0	NA	0	NA	NA	0	0	1	NA	1	NA	NA	NA	0	0	0	0	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	0	NA	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	0	NA	0	0	NA	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	NA	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	0	0	0	0	NA	0	NA	NA	0	NA	0	0	0	NA	NA	NA	0	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_626131"	"CSCF_626131_2010-06-09"	"BDM"	9	6	2010	"626131"	"Rotten Zufluss"	"Rotten Zufl, Steg-Hohtenn"	"Valais"	626000	131523	1848	1	15	59.1	46.3345932711226	7.77630257860053	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	1	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	NA	NA	0	0	NA	0	0	0	0	NA	0	0	1	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	0	0	0	NA	NA	0	0	NA	1	0	0	0	0	0	0	NA	0	NA	0	NA	NA	0	0	0	NA	0	NA	NA	NA	0	0	0	0	NA	0	NA	0	0	0	0	0	NA	NA	NA	NA	0	0	NA	NA	0	0	NA	0	0	0	1	1	1	NA	0	0	NA	1	0	0	NA	0	0	NA	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	NA	0	0	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	NA	0	NA	NA	0	NA	0	0	0	NA	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_620187"	"CSCF_620187_2010-04-07"	"BDM"	7	4	2010	"620187"	"Jassbach Zufluss"	"Jassbach Zufl, Linden"	"Berne"	620308	188000	960	1	14	55.7	46.8428279500675	7.70486861590975	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	NA	1	0	NA	NA	NA	0	NA	0	0	0	NA	NA	0	0	NA	0	0	0	0	0	0	0	NA	0	1	0	NA	NA	0	NA	NA	NA	0	NA	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	0	NA	NA	NA	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	0	NA	0	0	NA	NA	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0	0	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	0	0	NA	NA	NA	0	NA	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	NA	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_668259"	"CSCF_668259_2010-03-17"	"BDM"	17	3	2010	"668259"	"Gipsbach"	"Gipsbach, Ehrendingen"	"Argovie"	668648	260000	519	1	16	51.3	47.4871771092794	8.34950765164695	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	1	0	0	NA	0	0	1	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	1	NA	0	0	0	NA	NA	0	0	NA	0	0	0	0	0	0	1	1	NA	NA	0	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	0	0	0	NA	NA	NA	0	NA	0	0	0	NA	NA	NA	NA	0	0	NA	NA	0	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA	0	NA	0	0	NA	NA	NA	0	0	1	0	0	0	NA	0	0	0	0	0	NA	NA	0	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	0	0	0	0	NA	0	NA	NA	NA	NA	0	0	0	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_632235"	"CSCF_632235_2010-03-16"	"BDM"	16	3	2010	"632235"	"Pfaffnern Zufluss"	"Pfaffnern Zufl, Murgenthal"	"Argovie"	632195	234989	473	1	14	34.2	47.265019193794	7.86403958796046	1	1	0	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	NA	0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	0	NA	0	0	0	NA	NA	0	0	NA	0	0	0	0	0	0	1	NA	NA	1	0	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	NA	NA	0	NA	0	0	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	NA	NA	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_602155"	"CSCF_602155_2010-04-27"	"BDM"	27	4	2010	"602155"	"Senggibach"	"Senggibach, Diemtigen"	"Berne"	602772	156000	1387	1	14	69.4	46.5552762869173	7.47478417314368	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	NA	0	0	0	0	0	NA	1	0	0	NA	NA	NA	NA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	NA	0	NA	0	NA	NA	0	0	0	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	0	1	NA	NA	0	1	0	NA	NA	0	0	NA	NA	0	0	1	0	0	1	NA	0	0	NA	NA	NA	NA	1	0	0	NA	0	NA	NA	1	0	NA	0	NA	0	0	NA	NA	NA	0	0	0	0	0	0	0	NA	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0	0	0	NA	0	NA	NA	0	NA	0	NA	0	NA	0	NA	0	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"CSCF_626251"	"CSCF_626251_2010-03-18"	"BDM"	18	3	2010	"626251"	"Walibach"	"Walibach, Hölstein"	"Bâle-Campagne"	626000	251376	468	1	11	40.7	47.4126815488148	7.78313437133803	0	1	0	0	1	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	1	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	1	0	0	0	0	0	0	1	0	NA	0	0	0	0	0	0	0	0	0	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	0	0	0	NA	NA	0	0	NA	0	0	0	NA	0	0	0	NA	0	NA	0	NA	NA	0	0	0	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	0	NA	NA	0	NA	NA	NA	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	0	0	0	NA	0	NA	NA	NA	0	NA	0	NA	0	0	NA	NA	NA	0	0	0	0	NA	0	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA	NA	NA	0	NA	NA	0	0	NA	NA	NA	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
